from_city,to_city,start_lat,start_lng,end_lat,end_lng,mode,cost,time,distance
Buffalo,Knoxville,42.9018,-78.8487,35.9692,-83.9496,flight,149,10570,442.42
Buffalo,Knoxville,42.9018,-78.8487,35.9692,-83.9496,road,114,20930,290.8
Buffalo,Knoxville,42.9018,-78.8487,35.9692,-83.9496,rail,33,20383,796.6
Buffalo,Grand Rapids,42.9018,-78.8487,42.9619,-85.6562,flight,119,9271,1160.72
Buffalo,Grand Rapids,42.9018,-78.8487,42.9619,-85.6562,road,191,21935,844.44
Buffalo,Grand Rapids,42.9018,-78.8487,42.9619,-85.6562,rail,98,26042,892.29
Buffalo,Columbia,42.9018,-78.8487,34.0378,-80.9036,flight,149,13713,954.43
Buffalo,Columbia,42.9018,-78.8487,34.0378,-80.9036,road,184,37603,396.43
Buffalo,Columbia,42.9018,-78.8487,34.0378,-80.9036,rail,99,12873,1064.41
Buffalo,Albany,42.9018,-78.8487,42.6664,-73.7987,flight,286,29239,1554.67
Buffalo,Albany,42.9018,-78.8487,42.6664,-73.7987,road,123,26015,655.55
Buffalo,Albany,42.9018,-78.8487,42.6664,-73.7987,rail,76,22474,1156.99
Buffalo,Bakersfield,42.9018,-78.8487,35.3529,-119.0359,flight,134,8178,267.81
Buffalo,Bakersfield,42.9018,-78.8487,35.3529,-119.0359,road,125,26214,60.89
Buffalo,Bakersfield,42.9018,-78.8487,35.3529,-119.0359,rail,39,14647,251.66
Buffalo,New Haven,42.9018,-78.8487,41.3113,-72.9246,flight,246,7374,241.09
Buffalo,New Haven,42.9018,-78.8487,41.3113,-72.9246,road,135,32907,154.1
Buffalo,New Haven,42.9018,-78.8487,41.3113,-72.9246,rail,84,27700,727.63
Buffalo,Des Moines,42.9018,-78.8487,41.5725,-93.6105,flight,140,15949,1370.12
Buffalo,Des Moines,42.9018,-78.8487,41.5725,-93.6105,road,142,33678,477.83
Buffalo,Des Moines,42.9018,-78.8487,41.5725,-93.6105,rail,93,18763,880.48
Buffalo,Akron,42.9018,-78.8487,41.0798,-81.5219,flight,229,13008,418.18
Buffalo,Akron,42.9018,-78.8487,41.0798,-81.5219,road,90,27530,126.14
Buffalo,Akron,42.9018,-78.8487,41.0798,-81.5219,rail,62,11209,1031.48
Buffalo,Palm Bay,42.9018,-78.8487,27.9631,-80.6593,flight,297,21536,1667.14
Buffalo,Palm Bay,42.9018,-78.8487,27.9631,-80.6593,road,97,25314,913.42
Buffalo,Palm Bay,42.9018,-78.8487,27.9631,-80.6593,rail,95,16924,748.13
Buffalo,Concord,42.9018,-78.8487,37.9722,-122.0016,flight,151,13940,1282.51
Buffalo,Concord,42.9018,-78.8487,37.9722,-122.0016,road,73,25486,599
Buffalo,Concord,42.9018,-78.8487,37.9722,-122.0016,rail,37,22739,1006
Buffalo,Wichita,42.9018,-78.8487,37.6895,-97.3443,flight,267,15343,464.79
Buffalo,Wichita,42.9018,-78.8487,37.6895,-97.3443,road,178,42423,41.63
Buffalo,Wichita,42.9018,-78.8487,37.6895,-97.3443,rail,85,20838,49.71
Buffalo,Mesa,42.9018,-78.8487,33.4015,-111.7178,flight,167,17638,1386.28
Buffalo,Mesa,42.9018,-78.8487,33.4015,-111.7178,road,90,27626,364.74
Buffalo,Mesa,42.9018,-78.8487,33.4015,-111.7178,rail,70,25866,508.9
Buffalo,Harrisburg,42.9018,-78.8487,40.2752,-76.8843,flight,348,34177,1833.67
Buffalo,Harrisburg,42.9018,-78.8487,40.2752,-76.8843,road,113,42469,584.71
Buffalo,Harrisburg,42.9018,-78.8487,40.2752,-76.8843,rail,82,28410,418.8
Buffalo,Staten Island,42.9018,-78.8487,40.5834,-74.1496,flight,132,8064,1099.21
Buffalo,Staten Island,42.9018,-78.8487,40.5834,-74.1496,road,124,39002,218.1
Buffalo,Staten Island,42.9018,-78.8487,40.5834,-74.1496,rail,80,28072,993.57
Buffalo,Toledo,42.9018,-78.8487,41.6638,-83.5827,flight,170,10804,1415.48
Buffalo,Toledo,42.9018,-78.8487,41.6638,-83.5827,road,125,32818,187.65
Buffalo,Toledo,42.9018,-78.8487,41.6638,-83.5827,rail,63,25916,982.39
Buffalo,Worcester,42.9018,-78.8487,42.2705,-71.8079,flight,251,15500,838.85
Buffalo,Worcester,42.9018,-78.8487,42.2705,-71.8079,road,103,33039,774.23
Buffalo,Worcester,42.9018,-78.8487,42.2705,-71.8079,rail,68,11607,772.36
Buffalo,Long Beach,42.9018,-78.8487,33.7977,-118.167,flight,135,10570,1497.5
Buffalo,Long Beach,42.9018,-78.8487,33.7977,-118.167,road,186,26568,877.38
Buffalo,Long Beach,42.9018,-78.8487,33.7977,-118.167,rail,96,15537,878
Buffalo,Port St. Lucie,42.9018,-78.8487,27.2796,-80.3884,flight,452,30840,1693.86
Buffalo,Port St. Lucie,42.9018,-78.8487,27.2796,-80.3884,road,166,38574,689.1
Buffalo,Port St. Lucie,42.9018,-78.8487,27.2796,-80.3884,rail,43,22308,826.42
Buffalo,Little Rock,42.9018,-78.8487,34.7256,-92.3577,flight,183,14958,788.52
Buffalo,Little Rock,42.9018,-78.8487,34.7256,-92.3577,road,58,16556,872.4
Buffalo,Little Rock,42.9018,-78.8487,34.7256,-92.3577,rail,59,19653,973.69
Buffalo,Reno,42.9018,-78.8487,39.5497,-119.8483,flight,233,11612,994.19
Buffalo,Reno,42.9018,-78.8487,39.5497,-119.8483,road,138,42469,95.69
Buffalo,Reno,42.9018,-78.8487,39.5497,-119.8483,rail,67,24888,871.78
Buffalo,Spokane,42.9018,-78.8487,47.6671,-117.433,flight,178,8493,395.19
Buffalo,Spokane,42.9018,-78.8487,47.6671,-117.433,road,111,18973,581.6
Buffalo,Spokane,42.9018,-78.8487,47.6671,-117.433,rail,96,16581,299.5
Buffalo,Madison,42.9018,-78.8487,43.0822,-89.393,flight,122,10928,467.89
Buffalo,Madison,42.9018,-78.8487,43.0822,-89.393,road,137,20578,397.06
Buffalo,Madison,42.9018,-78.8487,43.0822,-89.393,rail,70,27851,587.2
Buffalo,Boise,42.9018,-78.8487,43.6005,-116.2308,flight,338,27555,1620.54
Buffalo,Boise,42.9018,-78.8487,43.6005,-116.2308,road,179,22927,76.43
Buffalo,Boise,42.9018,-78.8487,43.6005,-116.2308,rail,46,18576,165.91
Buffalo,Bonita Springs,42.9018,-78.8487,26.3558,-81.7859,flight,225,17216,492.13
Buffalo,Bonita Springs,42.9018,-78.8487,26.3558,-81.7859,road,159,18983,471
Buffalo,Bonita Springs,42.9018,-78.8487,26.3558,-81.7859,rail,78,15142,822.07
Buffalo,Denton,42.9018,-78.8487,33.2175,-97.1418,flight,294,12191,198.84
Buffalo,Denton,42.9018,-78.8487,33.2175,-97.1418,road,162,29792,839.47
Buffalo,Denton,42.9018,-78.8487,33.2175,-97.1418,rail,68,23759,435.58
Buffalo,Oakland,42.9018,-78.8487,37.7904,-122.2166,flight,227,15043,1450.28
Buffalo,Oakland,42.9018,-78.8487,37.7904,-122.2166,road,62,33670,411.35
Buffalo,Oakland,42.9018,-78.8487,37.7904,-122.2166,rail,80,18570,834.5
New Orleans,Fort Worth,30.0687,-89.9288,32.7817,-97.3474,flight,127,10539,474.73
New Orleans,Fort Worth,30.0687,-89.9288,32.7817,-97.3474,road,106,16580,459.81
New Orleans,Fort Worth,30.0687,-89.9288,32.7817,-97.3474,rail,32,12097,549.91
New Orleans,Bridgeport,30.0687,-89.9288,41.1918,-73.1954,flight,151,28223,1666.52
New Orleans,Bridgeport,30.0687,-89.9288,41.1918,-73.1954,road,142,32780,204.43
New Orleans,Bridgeport,30.0687,-89.9288,41.1918,-73.1954,rail,54,12075,608.94
New Orleans,Tucson,30.0687,-89.9288,32.1541,-110.8787,flight,234,18278,1780.23
New Orleans,Tucson,30.0687,-89.9288,32.1541,-110.8787,road,177,21378,452.36
New Orleans,Tucson,30.0687,-89.9288,32.1541,-110.8787,rail,77,26717,340.51
New Orleans,El Paso,30.0687,-89.9288,31.8476,-106.43,flight,274,10659,1434.12
New Orleans,El Paso,30.0687,-89.9288,31.8476,-106.43,road,152,40936,164.66
New Orleans,El Paso,30.0687,-89.9288,31.8476,-106.43,rail,57,21235,423.78
New Orleans,Omaha,30.0687,-89.9288,41.2627,-96.0529,flight,267,11277,321.25
New Orleans,Omaha,30.0687,-89.9288,41.2627,-96.0529,road,98,36481,482.18
New Orleans,Omaha,30.0687,-89.9288,41.2627,-96.0529,rail,38,14076,117.44
New Orleans,McAllen,30.0687,-89.9288,26.2252,-98.2467,flight,271,15424,1391.87
New Orleans,McAllen,30.0687,-89.9288,26.2252,-98.2467,road,139,17492,162.8
New Orleans,McAllen,30.0687,-89.9288,26.2252,-98.2467,rail,93,17731,51.57
New Orleans,Birmingham,30.0687,-89.9288,33.5279,-86.7971,flight,175,12316,1347.13
New Orleans,Birmingham,30.0687,-89.9288,33.5279,-86.7971,road,92,22646,224.94
New Orleans,Birmingham,30.0687,-89.9288,33.5279,-86.7971,rail,68,15735,1105.42
New Orleans,Albuquerque,30.0687,-89.9288,35.1054,-106.6465,flight,264,9645,1454.63
New Orleans,Albuquerque,30.0687,-89.9288,35.1054,-106.6465,road,164,24139,725.76
New Orleans,Albuquerque,30.0687,-89.9288,35.1054,-106.6465,rail,100,13843,1082.43
New Orleans,Tulsa,30.0687,-89.9288,36.1283,-95.9042,flight,157,10117,1207.95
New Orleans,Tulsa,30.0687,-89.9288,36.1283,-95.9042,road,188,30134,587.82
New Orleans,Tulsa,30.0687,-89.9288,36.1283,-95.9042,rail,39,25218,754.97
New Orleans,Fresno,30.0687,-89.9288,36.783,-119.7939,flight,119,16541,1178.74
New Orleans,Fresno,30.0687,-89.9288,36.783,-119.7939,road,125,14912,880.48
New Orleans,Fresno,30.0687,-89.9288,36.783,-119.7939,rail,98,20455,1017.81
New Orleans,Charleston,30.0687,-89.9288,32.8168,-79.9687,flight,203,16053,1488.18
New Orleans,Charleston,30.0687,-89.9288,32.8168,-79.9687,road,144,40537,152.86
New Orleans,Charleston,30.0687,-89.9288,32.8168,-79.9687,rail,32,23021,85.75
New Orleans,Rochester,30.0687,-89.9288,43.168,-77.6162,flight,150,15659,469.14
New Orleans,Rochester,30.0687,-89.9288,43.168,-77.6162,road,106,37930,287.69
New Orleans,Rochester,30.0687,-89.9288,43.168,-77.6162,rail,32,21844,63.38
New Orleans,Dayton,30.0687,-89.9288,39.7805,-84.2003,flight,207,17987,1319.79
New Orleans,Dayton,30.0687,-89.9288,39.7805,-84.2003,road,131,15067,532.51
New Orleans,Dayton,30.0687,-89.9288,39.7805,-84.2003,rail,33,18014,1080.56
New Orleans,Cape Coral,30.0687,-89.9288,26.6443,-81.9957,flight,190,16744,322.49
New Orleans,Cape Coral,30.0687,-89.9288,26.6443,-81.9957,road,146,24847,496.48
New Orleans,Cape Coral,30.0687,-89.9288,26.6443,-81.9957,rail,60,22092,405.76
New Orleans,Mission Viejo,30.0687,-89.9288,33.6096,-117.6551,flight,218,7676,841.96
New Orleans,Mission Viejo,30.0687,-89.9288,33.6096,-117.6551,road,94,40190,872.4
New Orleans,Mission Viejo,30.0687,-89.9288,33.6096,-117.6551,rail,78,28629,50.33
New Orleans,Colorado Springs,30.0687,-89.9288,38.8674,-104.7605,flight,238,16937,942.62
New Orleans,Colorado Springs,30.0687,-89.9288,38.8674,-104.7605,road,187,35616,72.7
New Orleans,Colorado Springs,30.0687,-89.9288,38.8674,-104.7605,rail,47,21544,507.66
New Orleans,Baton Rouge,30.0687,-89.9288,30.442,-91.1311,flight,280,12127,1088.02
New Orleans,Baton Rouge,30.0687,-89.9288,30.442,-91.1311,road,69,20087,611.43
New Orleans,Baton Rouge,30.0687,-89.9288,30.442,-91.1311,rail,67,18967,981.77
New Orleans,Allentown,30.0687,-89.9288,40.5961,-75.4756,flight,241,9717,410.73
New Orleans,Allentown,30.0687,-89.9288,40.5961,-75.4756,road,75,17312,925.84
New Orleans,Allentown,30.0687,-89.9288,40.5961,-75.4756,rail,32,11957,759.94
New Orleans,Ogden,30.0687,-89.9288,41.2279,-111.9682,flight,226,17016,1440.96
New Orleans,Ogden,30.0687,-89.9288,41.2279,-111.9682,road,107,35375,546.19
New Orleans,Ogden,30.0687,-89.9288,41.2279,-111.9682,rail,56,27513,1207.32
New Orleans,Provo,30.0687,-89.9288,40.2457,-111.6457,flight,227,13569,694.07
New Orleans,Provo,30.0687,-89.9288,40.2457,-111.6457,road,92,38436,786.03
New Orleans,Provo,30.0687,-89.9288,40.2457,-111.6457,rail,82,20369,983.63
New Orleans,Knoxville,30.0687,-89.9288,35.9692,-83.9496,flight,228,15591,466.65
New Orleans,Knoxville,30.0687,-89.9288,35.9692,-83.9496,road,66,23049,311.93
New Orleans,Knoxville,30.0687,-89.9288,35.9692,-83.9496,rail,76,24343,44.12
New Orleans,Grand Rapids,30.0687,-89.9288,42.9619,-85.6562,flight,173,7918,571.04
New Orleans,Grand Rapids,30.0687,-89.9288,42.9619,-85.6562,road,173,27253,228.66
New Orleans,Grand Rapids,30.0687,-89.9288,42.9619,-85.6562,rail,90,21869,291.42
New Orleans,Columbia,30.0687,-89.9288,34.0378,-80.9036,flight,201,8301,1350.24
New Orleans,Columbia,30.0687,-89.9288,34.0378,-80.9036,road,171,41995,467.27
New Orleans,Columbia,30.0687,-89.9288,34.0378,-80.9036,rail,49,20976,259.73
New Orleans,Albany,30.0687,-89.9288,42.6664,-73.7987,flight,214,32047,1721.82
New Orleans,Albany,30.0687,-89.9288,42.6664,-73.7987,road,71,20168,394.57
New Orleans,Albany,30.0687,-89.9288,42.6664,-73.7987,rail,37,19403,142.92
New Orleans,Bakersfield,30.0687,-89.9288,35.3529,-119.0359,flight,146,15648,739.43
New Orleans,Bakersfield,30.0687,-89.9288,35.3529,-119.0359,road,53,39661,647.47
New Orleans,Bakersfield,30.0687,-89.9288,35.3529,-119.0359,rail,69,21808,864.95
New Orleans,New Haven,30.0687,-89.9288,41.3113,-72.9246,flight,164,14814,1316.69
New Orleans,New Haven,30.0687,-89.9288,41.3113,-72.9246,road,57,23964,104.39
New Orleans,New Haven,30.0687,-89.9288,41.3113,-72.9246,rail,45,16202,1173.15
New Orleans,Des Moines,30.0687,-89.9288,41.5725,-93.6105,flight,327,30528,1640.42
New Orleans,Des Moines,30.0687,-89.9288,41.5725,-93.6105,road,150,37110,793.49
New Orleans,Des Moines,30.0687,-89.9288,41.5725,-93.6105,rail,97,22346,206.3
New Orleans,Akron,30.0687,-89.9288,41.0798,-81.5219,flight,289,12449,772.99
New Orleans,Akron,30.0687,-89.9288,41.0798,-81.5219,road,131,24514,415.08
New Orleans,Akron,30.0687,-89.9288,41.0798,-81.5219,rail,41,25746,458.57
New Orleans,Palm Bay,30.0687,-89.9288,27.9631,-80.6593,flight,262,16673,1194.9
New Orleans,Palm Bay,30.0687,-89.9288,27.9631,-80.6593,road,61,19260,776.71
New Orleans,Palm Bay,30.0687,-89.9288,27.9631,-80.6593,rail,90,17934,36.66
New Orleans,Concord,30.0687,-89.9288,37.9722,-122.0016,flight,169,13674,1211.05
New Orleans,Concord,30.0687,-89.9288,37.9722,-122.0016,road,64,27806,707.74
New Orleans,Concord,30.0687,-89.9288,37.9722,-122.0016,rail,61,14561,621.37
New Orleans,Wichita,30.0687,-89.9288,37.6895,-97.3443,flight,273,13166,1112.25
New Orleans,Wichita,30.0687,-89.9288,37.6895,-97.3443,road,98,30349,841.96
New Orleans,Wichita,30.0687,-89.9288,37.6895,-97.3443,rail,78,14700,679.16
New Orleans,Mesa,30.0687,-89.9288,33.4015,-111.7178,flight,202,11831,809.65
New Orleans,Mesa,30.0687,-89.9288,33.4015,-111.7178,road,125,17519,818.97
New Orleans,Mesa,30.0687,-89.9288,33.4015,-111.7178,rail,32,13881,402.65
New Orleans,Harrisburg,30.0687,-89.9288,40.2752,-76.8843,flight,158,35391,1786.44
New Orleans,Harrisburg,30.0687,-89.9288,40.2752,-76.8843,road,181,37261,438.69
New Orleans,Harrisburg,30.0687,-89.9288,40.2752,-76.8843,rail,76,12569,1236.53
New Orleans,Staten Island,30.0687,-89.9288,40.5834,-74.1496,flight,389,34257,1546.59
New Orleans,Staten Island,30.0687,-89.9288,40.5834,-74.1496,road,104,27891,295.77
New Orleans,Staten Island,30.0687,-89.9288,40.5834,-74.1496,rail,67,26507,997.3
New Orleans,Toledo,30.0687,-89.9288,41.6638,-83.5827,flight,243,7969,503.31
New Orleans,Toledo,30.0687,-89.9288,41.6638,-83.5827,road,157,17571,907.82
New Orleans,Toledo,30.0687,-89.9288,41.6638,-83.5827,rail,41,11615,306.34
New Orleans,Worcester,30.0687,-89.9288,42.2705,-71.8079,flight,110,10870,1318.55
New Orleans,Worcester,30.0687,-89.9288,42.2705,-71.8079,road,120,36096,38.53
New Orleans,Worcester,30.0687,-89.9288,42.2705,-71.8079,rail,69,17696,628.21
New Orleans,Long Beach,30.0687,-89.9288,33.7977,-118.167,flight,296,17777,646.85
New Orleans,Long Beach,30.0687,-89.9288,33.7977,-118.167,road,198,14903,315.66
New Orleans,Long Beach,30.0687,-89.9288,33.7977,-118.167,rail,44,25466,1221.62
New Orleans,Port St. Lucie,30.0687,-89.9288,27.2796,-80.3884,flight,117,10648,640.01
New Orleans,Port St. Lucie,30.0687,-89.9288,27.2796,-80.3884,road,188,23308,173.36
New Orleans,Port St. Lucie,30.0687,-89.9288,27.2796,-80.3884,rail,54,21950,736.95
New Orleans,Little Rock,30.0687,-89.9288,34.7256,-92.3577,flight,213,17160,850.66
New Orleans,Little Rock,30.0687,-89.9288,34.7256,-92.3577,road,80,34062,86.99
New Orleans,Little Rock,30.0687,-89.9288,34.7256,-92.3577,rail,98,14568,963.75
New Orleans,Reno,30.0687,-89.9288,39.5497,-119.8483,flight,170,17073,698.42
New Orleans,Reno,30.0687,-89.9288,39.5497,-119.8483,road,58,42079,332.43
New Orleans,Reno,30.0687,-89.9288,39.5497,-119.8483,rail,98,13555,1209.19
New Orleans,Spokane,30.0687,-89.9288,47.6671,-117.433,flight,273,20698,1669
New Orleans,Spokane,30.0687,-89.9288,47.6671,-117.433,road,177,21935,692.21
New Orleans,Spokane,30.0687,-89.9288,47.6671,-117.433,rail,57,15629,759.94
New Orleans,Madison,30.0687,-89.9288,43.0822,-89.393,flight,231,7364,264.08
New Orleans,Madison,30.0687,-89.9288,43.0822,-89.393,road,117,25673,218.1
New Orleans,Madison,30.0687,-89.9288,43.0822,-89.393,rail,78,14668,877.38
New Orleans,Boise,30.0687,-89.9288,43.6005,-116.2308,flight,197,8844,1288.72
New Orleans,Boise,30.0687,-89.9288,43.6005,-116.2308,road,104,26846,539.97
New Orleans,Boise,30.0687,-89.9288,43.6005,-116.2308,rail,76,13058,91.34
New Orleans,Bonita Springs,30.0687,-89.9288,26.3558,-81.7859,flight,174,9018,841.34
New Orleans,Bonita Springs,30.0687,-89.9288,26.3558,-81.7859,road,144,39824,365.99
New Orleans,Bonita Springs,30.0687,-89.9288,26.3558,-81.7859,rail,33,13601,332.43
New Orleans,Denton,30.0687,-89.9288,33.2175,-97.1418,flight,268,11297,370.34
New Orleans,Denton,30.0687,-89.9288,33.2175,-97.1418,road,129,16542,368.47
New Orleans,Denton,30.0687,-89.9288,33.2175,-97.1418,rail,74,15947,274.65
New Orleans,Oakland,30.0687,-89.9288,37.7904,-122.2166,flight,316,23381,1642.9
New Orleans,Oakland,30.0687,-89.9288,37.7904,-122.2166,road,150,36916,549.91
New Orleans,Oakland,30.0687,-89.9288,37.7904,-122.2166,rail,87,15790,239.23
Fort Worth,Bridgeport,32.7817,-97.3474,41.1918,-73.1954,flight,270,9918,476.59
Fort Worth,Bridgeport,32.7817,-97.3474,41.1918,-73.1954,road,185,17729,874.89
Fort Worth,Bridgeport,32.7817,-97.3474,41.1918,-73.1954,rail,72,23052,331.81
Fort Worth,Tucson,32.7817,-97.3474,32.1541,-110.8787,flight,103,15663,1151.4
Fort Worth,Tucson,32.7817,-97.3474,32.1541,-110.8787,road,127,32845,225.56
Fort Worth,Tucson,32.7817,-97.3474,32.1541,-110.8787,rail,37,19701,310.69
Fort Worth,El Paso,32.7817,-97.3474,31.8476,-106.43,flight,286,12669,354.8
Fort Worth,El Paso,32.7817,-97.3474,31.8476,-106.43,road,108,26750,662.38
Fort Worth,El Paso,32.7817,-97.3474,31.8476,-106.43,rail,39,17116,452.36
Fort Worth,Omaha,32.7817,-97.3474,41.2627,-96.0529,flight,275,14607,441.17
Fort Worth,Omaha,32.7817,-97.3474,41.2627,-96.0529,road,187,21708,786.03
Fort Worth,Omaha,32.7817,-97.3474,41.2627,-96.0529,rail,39,13703,1055.71
Fort Worth,McAllen,32.7817,-97.3474,26.2252,-98.2467,flight,268,16635,293.29
Fort Worth,McAllen,32.7817,-97.3474,26.2252,-98.2467,road,114,15513,108.74
Fort Worth,McAllen,32.7817,-97.3474,26.2252,-98.2467,rail,55,24969,271.54
Fort Worth,Birmingham,32.7817,-97.3474,33.5279,-86.7971,flight,242,17933,514.5
Fort Worth,Birmingham,32.7817,-97.3474,33.5279,-86.7971,road,186,42566,918.39
Fort Worth,Birmingham,32.7817,-97.3474,33.5279,-86.7971,rail,80,15473,818.35
Fort Worth,Albuquerque,32.7817,-97.3474,35.1054,-106.6465,flight,226,16112,519.47
Fort Worth,Albuquerque,32.7817,-97.3474,35.1054,-106.6465,road,96,15486,308.82
Fort Worth,Albuquerque,32.7817,-97.3474,35.1054,-106.6465,rail,71,10889,599.62
Fort Worth,Tulsa,32.7817,-97.3474,36.1283,-95.9042,flight,224,21957,1595.06
Fort Worth,Tulsa,32.7817,-97.3474,36.1283,-95.9042,road,74,31644,562.96
Fort Worth,Tulsa,32.7817,-97.3474,36.1283,-95.9042,rail,77,23137,385.25
Fort Worth,Fresno,32.7817,-97.3474,36.783,-119.7939,flight,105,14404,516.98
Fort Worth,Fresno,32.7817,-97.3474,36.783,-119.7939,road,193,32239,301.99
Fort Worth,Fresno,32.7817,-97.3474,36.783,-119.7939,rail,34,22821,101.28
Fort Worth,Charleston,32.7817,-97.3474,32.8168,-79.9687,flight,355,29296,1731.76
Fort Worth,Charleston,32.7817,-97.3474,32.8168,-79.9687,road,97,38362,868.68
Fort Worth,Charleston,32.7817,-97.3474,32.8168,-79.9687,rail,67,14173,477.21
Fort Worth,Rochester,32.7817,-97.3474,43.168,-77.6162,flight,233,15273,520.09
Fort Worth,Rochester,32.7817,-97.3474,43.168,-77.6162,road,61,36174,235.5
Fort Worth,Rochester,32.7817,-97.3474,43.168,-77.6162,rail,50,14765,961.88
Fort Worth,Dayton,32.7817,-97.3474,39.7805,-84.2003,flight,392,27659,1648.5
Fort Worth,Dayton,32.7817,-97.3474,39.7805,-84.2003,road,114,36389,292.04
Fort Worth,Dayton,32.7817,-97.3474,39.7805,-84.2003,rail,98,12808,236.74
Fort Worth,Cape Coral,32.7817,-97.3474,26.6443,-81.9957,flight,135,17699,305.09
Fort Worth,Cape Coral,32.7817,-97.3474,26.6443,-81.9957,road,160,16605,685.99
Fort Worth,Cape Coral,32.7817,-97.3474,26.6443,-81.9957,rail,51,15139,283.35
Fort Worth,Mission Viejo,32.7817,-97.3474,33.6096,-117.6551,flight,195,17924,293.29
Fort Worth,Mission Viejo,32.7817,-97.3474,33.6096,-117.6551,road,108,14507,331.19
Fort Worth,Mission Viejo,32.7817,-97.3474,33.6096,-117.6551,rail,36,13725,749.37
Fort Worth,Colorado Springs,32.7817,-97.3474,38.8674,-104.7605,flight,113,13723,658.03
Fort Worth,Colorado Springs,32.7817,-97.3474,38.8674,-104.7605,road,65,15356,374.07
Fort Worth,Colorado Springs,32.7817,-97.3474,38.8674,-104.7605,rail,95,28381,748.75
Fort Worth,Baton Rouge,32.7817,-97.3474,30.442,-91.1311,flight,202,14909,697.8
Fort Worth,Baton Rouge,32.7817,-97.3474,30.442,-91.1311,road,105,21907,602.11
Fort Worth,Baton Rouge,32.7817,-97.3474,30.442,-91.1311,rail,36,15266,315.66
Fort Worth,Allentown,32.7817,-97.3474,40.5961,-75.4756,flight,298,16352,1098.58
Fort Worth,Allentown,32.7817,-97.3474,40.5961,-75.4756,road,194,42781,31.69
Fort Worth,Allentown,32.7817,-97.3474,40.5961,-75.4756,rail,55,13206,576.63
Fort Worth,Ogden,32.7817,-97.3474,41.2279,-111.9682,flight,297,16156,585.95
Fort Worth,Ogden,32.7817,-97.3474,41.2279,-111.9682,road,131,14504,428.12
Fort Worth,Ogden,32.7817,-97.3474,41.2279,-111.9682,rail,63,27648,788.52
Fort Worth,Provo,32.7817,-97.3474,40.2457,-111.6457,flight,100,15830,387.74
Fort Worth,Provo,32.7817,-97.3474,40.2457,-111.6457,road,121,39372,518.84
Fort Worth,Provo,32.7817,-97.3474,40.2457,-111.6457,rail,36,27238,1229.07
Fort Worth,Knoxville,32.7817,-97.3474,35.9692,-83.9496,flight,224,16779,265.95
Fort Worth,Knoxville,32.7817,-97.3474,35.9692,-83.9496,road,89,30180,244.82
Fort Worth,Knoxville,32.7817,-97.3474,35.9692,-83.9496,rail,78,18447,198.84
Fort Worth,Grand Rapids,32.7817,-97.3474,42.9619,-85.6562,flight,109,8440,840.09
Fort Worth,Grand Rapids,32.7817,-97.3474,42.9619,-85.6562,road,108,25703,272.16
Fort Worth,Grand Rapids,32.7817,-97.3474,42.9619,-85.6562,rail,73,11631,1135.87
Fort Worth,Columbia,32.7817,-97.3474,34.0378,-80.9036,flight,124,16176,442.42
Fort Worth,Columbia,32.7817,-97.3474,34.0378,-80.9036,road,159,29590,721.41
Fort Worth,Columbia,32.7817,-97.3474,34.0378,-80.9036,rail,79,18167,1196.76
Fort Worth,Albany,32.7817,-97.3474,42.6664,-73.7987,flight,255,15933,427.5
Fort Worth,Albany,32.7817,-97.3474,42.6664,-73.7987,road,61,29628,723.28
Fort Worth,Albany,32.7817,-97.3474,42.6664,-73.7987,rail,75,20699,1051.98
Fort Worth,Bakersfield,32.7817,-97.3474,35.3529,-119.0359,flight,258,9164,386.49
Fort Worth,Bakersfield,32.7817,-97.3474,35.3529,-119.0359,road,140,34530,618.26
Fort Worth,Bakersfield,32.7817,-97.3474,35.3529,-119.0359,rail,57,15077,71.46
Fort Worth,New Haven,32.7817,-97.3474,41.3113,-72.9246,flight,120,13537,193.25
Fort Worth,New Haven,32.7817,-97.3474,41.3113,-72.9246,road,89,16514,735.7
Fort Worth,New Haven,32.7817,-97.3474,41.3113,-72.9246,rail,88,15189,152.86
Fort Worth,Des Moines,32.7817,-97.3474,41.5725,-93.6105,flight,213,18361,1666.52
Fort Worth,Des Moines,32.7817,-97.3474,41.5725,-93.6105,road,95,28967,884.21
Fort Worth,Des Moines,32.7817,-97.3474,41.5725,-93.6105,rail,79,25430,1043.28
Fort Worth,Akron,32.7817,-97.3474,41.0798,-81.5219,flight,307,35375,1645.39
Fort Worth,Akron,32.7817,-97.3474,41.0798,-81.5219,road,195,39597,699.66
Fort Worth,Akron,32.7817,-97.3474,41.0798,-81.5219,rail,98,20206,443.66
Fort Worth,Palm Bay,32.7817,-97.3474,27.9631,-80.6593,flight,365,35874,1744.81
Fort Worth,Palm Bay,32.7817,-97.3474,27.9631,-80.6593,road,79,36278,783.55
Fort Worth,Palm Bay,32.7817,-97.3474,27.9631,-80.6593,rail,100,22309,649.95
Fort Worth,Concord,32.7817,-97.3474,37.9722,-122.0016,flight,177,12845,466.65
Fort Worth,Concord,32.7817,-97.3474,37.9722,-122.0016,road,153,28705,212.51
Fort Worth,Concord,32.7817,-97.3474,37.9722,-122.0016,rail,72,12708,615.78
Fort Worth,Wichita,32.7817,-97.3474,37.6895,-97.3443,flight,288,15628,287.69
Fort Worth,Wichita,32.7817,-97.3474,37.6895,-97.3443,road,106,39994,658.03
