from_city,to_city,start_lat,start_lng,end_lat,end_lng,mode,cost,time,distance,route_id,intermediate_stops,carbon_emissions,line_color,line_thickness,normalized_cost,normalized_time,normalized_distance
Bridgeport,Birmingham,41.1918,-73.1954,33.5279,-86.7971,flight,214,10767,1420.45,11893,0,170.454,green,2.14,0.428,0.24927073204611752,0.7622525476391073
Bridgeport,Birmingham,41.1918,-73.1954,33.5279,-86.7971,road,142,34697,622.61,11894,4,155.6525,gray,1.42,0.284,0.8032828633606519,0.33410965446554586
Bridgeport,Birmingham,41.1918,-73.1954,33.5279,-86.7971,rail,46,17363,515.12,11895,1,25.756,blue,0.45999999999999996,0.092,0.4019771264527481,0.276427563335462
Bridgeport,Albuquerque,41.1918,-73.1954,35.1054,-106.6465,flight,354,19594,1563.99,11896,0,187.6788,green,3.54,0.708,0.45362781867852014,0.8392800605315832
Bridgeport,Albuquerque,41.1918,-73.1954,35.1054,-106.6465,road,85,19639,280.24,11897,2,70.06,gray,0.8500000000000001,0.17,0.4546696300412094,0.15038449361144948
Bridgeport,Albuquerque,41.1918,-73.1954,35.1054,-106.6465,rail,90,13838,137.32,11898,5,6.866,blue,0.8999999999999999,0.18,0.3203685697087558,0.07368968977563603
Bridgeport,Tulsa,41.1918,-73.1954,36.1283,-95.9042,flight,379,33997,1547.84,11899,0,185.74079999999998,green,3.79,0.758,0.7870769088299301,0.8306135262330359
Bridgeport,Tulsa,41.1918,-73.1954,36.1283,-95.9042,road,153,36762,223.69,11900,3,55.9225,gray,1.53,0.306,0.8510904292262814,0.12003820787876511
Bridgeport,Tulsa,41.1918,-73.1954,36.1283,-95.9042,rail,31,12043,752.48,11901,5,37.624,blue,0.31,0.062,0.27881187201926194,0.4038014692861244
Bridgeport,Fresno,41.1918,-73.1954,36.783,-119.7939,flight,265,9168,824.56,11902,0,98.9472,green,2.6500000000000004,0.53,0.21225170162522572,0.4424815802606936
Bridgeport,Fresno,41.1918,-73.1954,36.783,-119.7939,road,53,17971,849.41,11903,3,212.3525,gray,0.53,0.106,0.41605315553086075,0.4558167739027309
Bridgeport,Fresno,41.1918,-73.1954,36.783,-119.7939,rail,47,11764,418.18,11904,3,20.909000000000002,blue,0.47,0.094,0.2723526415705885,0.22440689244374804
Bridgeport,Charleston,41.1918,-73.1954,32.8168,-79.9687,flight,242,16649,805.92,11905,0,96.71039999999999,green,2.42,0.484,0.3854470528314118,0.43247884346038884
Bridgeport,Charleston,41.1918,-73.1954,32.8168,-79.9687,road,180,39602,223.07,11906,2,55.7675,gray,1.7999999999999998,0.36,0.9168403018937815,0.11970549882210262
Bridgeport,Charleston,41.1918,-73.1954,32.8168,-79.9687,rail,34,26143,34.18,11907,2,1.709,blue,0.34,0.068,0.6052460989952309,0.018341928317297113
Bridgeport,Rochester,41.1918,-73.1954,43.168,-77.6162,flight,474,19324,1726.79,11908,0,207.2148,green,4.74,0.948,0.4473769505023846,0.9266430192810264
Bridgeport,Rochester,41.1918,-73.1954,43.168,-77.6162,road,61,29148,869.3,11909,1,217.325,gray,0.61,0.122,0.6748159466592583,0.4664902950914681
Bridgeport,Rochester,41.1918,-73.1954,43.168,-77.6162,rail,55,17480,159.07,11910,5,7.9535,blue,0.55,0.11,0.40468583599574015,0.0853613381343608
Bridgeport,Dayton,41.1918,-73.1954,39.7805,-84.2003,flight,234,9077,597.76,11911,0,71.7312,green,2.3400000000000003,0.468,0.21014492753623187,0.3207744608235086
Bridgeport,Dayton,41.1918,-73.1954,39.7805,-84.2003,road,173,24363,685.99,11912,4,171.4975,gray,1.73,0.346,0.5640366717599666,0.36812110609662513
Bridgeport,Dayton,41.1918,-73.1954,39.7805,-84.2003,rail,59,18878,374.07,11913,1,18.703500000000002,blue,0.59,0.118,0.43705144232995324,0.20073625294474345
Bridgeport,Cape Coral,41.1918,-73.1954,26.6443,-81.9957,flight,264,15828,332.43,11914,0,39.8916,green,2.64,0.528,0.36643978330323657,0.17839108339728144
Bridgeport,Cape Coral,41.1918,-73.1954,26.6443,-81.9957,road,52,34005,368.47,11915,4,92.1175,gray,0.52,0.104,0.7872621197388526,0.19773113888456606
Bridgeport,Cape Coral,41.1918,-73.1954,26.6443,-81.9957,rail,63,11234,1140.84,11916,2,57.042,blue,0.63,0.126,0.26008241885447053,0.6122061293594276
Bridgeport,Mission Viejo,41.1918,-73.1954,33.6096,-117.6551,flight,293,13066,541.21,11917,0,64.9452,green,2.9299999999999997,0.586,0.30249571699773115,0.29042817509082425
Bridgeport,Mission Viejo,41.1918,-73.1954,33.6096,-117.6551,road,82,32183,523.82,11918,4,130.955,gray,0.8200000000000001,0.164,0.7450803352317451,0.2810962226789519
Bridgeport,Mission Viejo,41.1918,-73.1954,33.6096,-117.6551,rail,95,28002,587.2,11919,2,29.360000000000003,blue,0.95,0.19,0.648284483956105,0.3151076743100312
Bridgeport,Colorado Springs,41.1918,-73.1954,38.8674,-104.7605,flight,272,11661,1472.03,11920,0,176.6436,green,2.72,0.544,0.26996805111821087,0.7899317946433841
Bridgeport,Colorado Springs,41.1918,-73.1954,38.8674,-104.7605,road,167,17480,753.72,11921,1,188.43,gray,1.6700000000000002,0.334,0.40468583599574015,0.4044668873994494
Bridgeport,Colorado Springs,41.1918,-73.1954,38.8674,-104.7605,rail,35,24721,456.09,11922,5,22.8045,blue,0.35000000000000003,0.07,0.5723248599342501,0.2447504413761276
Bridgeport,Baton Rouge,41.1918,-73.1954,30.442,-91.1311,flight,133,16492,196.97,11923,0,23.6364,green,1.33,0.266,0.381812288743807,0.1056995207916329
Bridgeport,Baton Rouge,41.1918,-73.1954,30.442,-91.1311,road,169,28008,151.61,11924,2,37.9025,gray,1.6900000000000002,0.338,0.6484233921377969,0.0813580969041959
Bridgeport,Baton Rouge,41.1918,-73.1954,30.442,-91.1311,rail,32,24088,1028.37,11925,1,51.418499999999995,blue,0.32,0.064,0.5576700467657545,0.5518516332258289
Bridgeport,Allentown,41.1918,-73.1954,40.5961,-75.4756,flight,219,17451,1347.13,11926,0,161.65560000000002,green,2.19,0.438,0.40401444645089596,0.7229070185512131
Bridgeport,Allentown,41.1918,-73.1954,40.5961,-75.4756,road,157,39698,205.05,11927,4,51.2625,gray,1.57,0.314,0.919062832800852,0.11003547107846032
Bridgeport,Allentown,41.1918,-73.1954,40.5961,-75.4756,rail,39,25222,517.6,11928,3,25.880000000000003,blue,0.39,0.078,0.5839236931055239,0.27775839956211196
Bridgeport,Ogden,41.1918,-73.1954,41.2279,-111.9682,flight,165,11137,832.64,11929,0,99.9168,green,1.6500000000000001,0.33,0.2578367365837848,0.44681753054752105
Bridgeport,Ogden,41.1918,-73.1954,41.2279,-111.9682,road,80,29348,685.99,11930,1,171.4975,gray,0.8,0.16,0.6794462193823216,0.36812110609662513
Bridgeport,Ogden,41.1918,-73.1954,41.2279,-111.9682,rail,86,27522,349.21,11931,3,17.4605,blue,0.8599999999999999,0.172,0.6371718294207529,0.18739569302759873
Bridgeport,Provo,41.1918,-73.1954,40.2457,-111.6457,flight,191,7563,668.6,11932,0,80.232,green,1.9100000000000001,0.382,0.17509376302264204,0.35878915368475284
Bridgeport,Provo,41.1918,-73.1954,40.2457,-111.6457,road,137,32578,165.28,11933,3,41.32,gray,1.37,0.274,0.7542251238597953,0.08869379497609324
Bridgeport,Provo,41.1918,-73.1954,40.2457,-111.6457,rail,42,12984,1095.48,11934,4,54.774,blue,0.42000000000000004,0.084,0.3005973051812752,0.5878647054719908
Bridgeport,Knoxville,41.1918,-73.1954,35.9692,-83.9496,flight,247,12221,326.84,11935,0,39.2208,green,2.4699999999999998,0.494,0.28293281474278836,0.17539133561221149
Bridgeport,Knoxville,41.1918,-73.1954,35.9692,-83.9496,road,93,22712,442.42,11936,4,110.605,gray,0.9299999999999999,0.186,0.5258137704310784,0.23741474330423024
Bridgeport,Knoxville,41.1918,-73.1954,35.9692,-83.9496,rail,82,18896,754.97,11937,2,37.7485,blue,0.8200000000000001,0.164,0.43746816687502893,0.4051376717878819
Bridgeport,Grand Rapids,41.1918,-73.1954,42.9619,-85.6562,flight,117,10316,332.43,11938,0,39.8916,green,1.1700000000000002,0.234,0.23882946705560956,0.17839108339728144
Bridgeport,Grand Rapids,41.1918,-73.1954,42.9619,-85.6562,road,173,20856,311.93,11939,2,77.9825,gray,1.73,0.346,0.4828448395610501,0.16739021942698915
Bridgeport,Grand Rapids,41.1918,-73.1954,42.9619,-85.6562,rail,95,23594,91.96,11940,1,4.598,blue,0.95,0.19,0.546233273139788,0.049348265888199024
Bridgeport,Columbia,41.1918,-73.1954,34.0378,-80.9036,flight,199,30843,1663.41,11941,0,199.60920000000002,green,1.9900000000000002,0.398,0.7140575079872205,0.8926315676499472
Bridgeport,Columbia,41.1918,-73.1954,34.0378,-80.9036,road,67,41429,748.13,11942,5,187.0325,gray,0.67,0.134,0.9591378432189656,0.40146713961437946
Bridgeport,Columbia,41.1918,-73.1954,34.0378,-80.9036,rail,43,23758,365.37,11943,3,18.2685,blue,0.42999999999999994,0.086,0.5500300967726999,0.19606759360125356
Bridgeport,Albany,41.1918,-73.1954,42.6664,-73.7987,flight,296,8179,1236.53,11944,0,148.3836,green,2.96,0.592,0.18935500300967728,0.6635560158627092
Bridgeport,Albany,41.1918,-73.1954,42.6664,-73.7987,road,60,38801,78.29,11945,3,19.5725,gray,0.6,0.12,0.8982960596379127,0.04201256781630167
Bridgeport,Albany,41.1918,-73.1954,42.6664,-73.7987,rail,98,28277,871.16,11946,1,43.558,blue,0.98,0.196,0.6546511089503172,0.46748842226145565
Bridgeport,Bakersfield,41.1918,-73.1954,35.3529,-119.0359,flight,228,15502,1189.3,11947,0,142.71599999999998,green,2.2800000000000002,0.456,0.3588924387646432,0.6382110985301772
Bridgeport,Bakersfield,41.1918,-73.1954,35.3529,-119.0359,road,197,41455,892.29,11948,3,223.0725,gray,1.9700000000000002,0.394,0.9597397786729638,0.4788273615635179
Bridgeport,Bakersfield,41.1918,-73.1954,35.3529,-119.0359,rail,84,14291,551.78,11949,2,27.589,blue,0.8400000000000001,0.168,0.33085613742649445,0.29610032787940904
Bridgeport,New Haven,41.1918,-73.1954,41.3113,-72.9246,flight,278,15171,922.74,11950,0,110.72879999999999,green,2.7800000000000002,0.556,0.35122933740797335,0.4951676692657326
Bridgeport,New Haven,41.1918,-73.1954,41.3113,-72.9246,road,93,42604,123.65,11951,5,30.9125,gray,0.9299999999999999,0.186,0.986340695466963,0.0663539917037387
Bridgeport,New Haven,41.1918,-73.1954,41.3113,-72.9246,rail,80,21180,513.87,11952,5,25.6935,blue,0.8,0.16,0.49034588137241286,0.2757567789470295
Bridgeport,Des Moines,41.1918,-73.1954,41.5725,-93.6105,flight,136,8390,361.02,11953,0,43.322399999999995,green,1.36,0.272,0.19423994073250914,0.1937332639295086
Bridgeport,Des Moines,41.1918,-73.1954,41.5725,-93.6105,road,184,32149,390.22,11954,2,97.555,gray,1.8399999999999999,0.368,0.7442931888688243,0.20940278724329084
Bridgeport,Des Moines,41.1918,-73.1954,41.5725,-93.6105,rail,51,11418,155.96,11955,4,7.798000000000001,blue,0.51,0.102,0.26434226975968883,0.08369242657594085
Bridgeport,Akron,41.1918,-73.1954,41.0798,-81.5219,flight,235,13905,805.3,11956,0,96.636,green,2.3499999999999996,0.47,0.3219197110709821,0.4321461344037263
Bridgeport,Akron,41.1918,-73.1954,41.0798,-81.5219,road,159,23967,115.58,11957,3,28.895,gray,1.59,0.318,0.5548687317683012,0.06202340769201874
Bridgeport,Akron,41.1918,-73.1954,41.0798,-81.5219,rail,81,16964,670.46,11958,4,33.523,blue,0.81,0.162,0.3927397323702366,0.3597872808547403
Bridgeport,Palm Bay,41.1918,-73.1954,27.9631,-80.6593,flight,256,19548,1667.76,11959,0,200.13119999999998,green,2.56,0.512,0.45256285595221557,0.8949658973216921
Bridgeport,Palm Bay,41.1918,-73.1954,27.9631,-80.6593,road,142,23026,861.84,11960,3,215.46,gray,1.42,0.284,0.5330832986062879,0.4624870538613033
Bridgeport,Palm Bay,41.1918,-73.1954,27.9631,-80.6593,rail,49,21445,841.34,11961,5,42.06700000000001,blue,0.49,0.098,0.4964809927304718,0.45148618989101097
Bridgeport,Concord,41.1918,-73.1954,37.9722,-122.0016,flight,381,21225,1508.07,11962,0,180.96839999999997,green,3.81,0.762,0.4913876927351021,0.8092718501306687
Bridgeport,Concord,41.1918,-73.1954,37.9722,-122.0016,road,154,30725,905.96,11963,3,226.49,gray,1.54,0.308,0.7113256470806131,0.4861630596354153
Bridgeport,Concord,41.1918,-73.1954,37.9722,-122.0016,rail,36,15081,620.75,11964,4,31.0375,blue,0.36,0.072,0.3491457146825948,0.3331115272955583
Bridgeport,Wichita,41.1918,-73.1954,37.6895,-97.3443,flight,170,13655,597.76,11965,0,71.7312,green,1.7000000000000002,0.34,0.31613187016715283,0.3207744608235086
Bridgeport,Wichita,41.1918,-73.1954,37.6895,-97.3443,road,171,16072,236.74,11966,3,59.185,gray,1.7100000000000002,0.342,0.3720887160253739,0.12704119689399998
Bridgeport,Wichita,41.1918,-73.1954,37.6895,-97.3443,rail,83,14405,194.49,11967,1,9.7245,blue,0.8300000000000001,0.166,0.33349539287864055,0.10436868456498291
Bridgeport,Mesa,41.1918,-73.1954,33.4015,-111.7178,flight,337,20546,1547.21,11968,0,185.6652,green,3.37,0.674,0.4756679168403019,0.8302754509012659
Bridgeport,Mesa,41.1918,-73.1954,33.4015,-111.7178,road,172,26651,460.44,11969,2,115.11,gray,1.7199999999999998,0.344,0.6170069917118118,0.24708477104787255
Bridgeport,Mesa,41.1918,-73.1954,33.4015,-111.7178,rail,84,19971,1112.88,11970,4,55.644000000000005,blue,0.8400000000000001,0.168,0.46235588276149464,0.5972020241589706
Bridgeport,Harrisburg,41.1918,-73.1954,40.2752,-76.8843,flight,155,17422,240.47,11971,0,28.856399999999997,green,1.55,0.31,0.40334305690605177,0.12904281750908242
Bridgeport,Harrisburg,41.1918,-73.1954,40.2752,-76.8843,road,165,34599,91.34,11972,1,22.835,gray,1.6500000000000001,0.33,0.8010140297263508,0.04901555683153653
Bridgeport,Harrisburg,41.1918,-73.1954,40.2752,-76.8843,rail,46,27580,799.08,11973,1,39.95400000000001,blue,0.45999999999999996,0.092,0.6385146085104413,0.42880831128688646
Bridgeport,Staten Island,41.1918,-73.1954,40.5834,-74.1496,flight,159,15083,1334.08,11974,0,160.0896,green,1.59,0.318,0.3491920174098254,0.7159040295359782
Bridgeport,Staten Island,41.1918,-73.1954,40.5834,-74.1496,road,71,20957,525.68,11975,4,131.42,gray,0.71,0.142,0.48518312728619717,0.28209434984893933
Bridgeport,Staten Island,41.1918,-73.1954,40.5834,-74.1496,rail,75,21682,743.16,11976,5,37.158,blue,0.75,0.15,0.5019678659073019,0.398800100885972
Bridgeport,Toledo,41.1918,-73.1954,41.6638,-83.5827,flight,102,7832,1265.73,11977,0,151.8876,green,1.02,0.204,0.18132147983516228,0.6792255391764914
Bridgeport,Toledo,41.1918,-73.1954,41.6638,-83.5827,road,107,26643,171.5,11978,4,42.875,gray,1.07,0.214,0.6168217808028893,0.09203161809293316
Bridgeport,Toledo,41.1918,-73.1954,41.6638,-83.5827,rail,51,13865,985.49,11979,1,49.2745,blue,0.51,0.102,0.3209936565263694,0.528841045565042
Bridgeport,Worcester,41.1918,-73.1954,42.2705,-71.8079,flight,215,11915,419.43,11980,0,50.3316,green,2.15,0.43,0.27584849747650136,0.22507767683218047
Bridgeport,Worcester,41.1918,-73.1954,42.2705,-71.8079,road,117,30459,94.45,11981,1,23.6125,gray,1.1700000000000002,0.234,0.7051673843589388,0.05068446838995648
Bridgeport,Worcester,41.1918,-73.1954,42.2705,-71.8079,rail,60,27995,402.65,11982,5,20.1325,blue,0.6,0.12,0.6481224244107978,0.21607306720186314
Bridgeport,Long Beach,41.1918,-73.1954,33.7977,-118.167,flight,288,16068,976.17,11983,0,117.14039999999999,green,2.88,0.576,0.37199611057091264,0.5238396771648896
Bridgeport,Long Beach,41.1918,-73.1954,33.7977,-118.167,road,109,25989,615.16,11984,4,153.79,gray,1.09,0.218,0.601680788998472,0.33011177951048837
Bridgeport,Long Beach,41.1918,-73.1954,33.7977,-118.167,rail,98,13549,557.99,11985,3,27.899500000000003,blue,0.98,0.196,0.31367782562392926,0.29943278472114154
Bridgeport,Port St. Lucie,41.1918,-73.1954,27.2796,-80.3884,flight,118,11865,193.87,11986,0,23.2644,green,1.18,0.236,0.2746909292957355,0.10403597550832042
Bridgeport,Port St. Lucie,41.1918,-73.1954,27.2796,-80.3884,road,100,30250,317.52,11987,2,79.38,gray,1.0,0.2,0.7003287493633376,0.1703899672120591
Bridgeport,Port St. Lucie,41.1918,-73.1954,27.2796,-80.3884,rail,49,13648,1157.61,11988,3,57.8805,blue,0.49,0.098,0.31596981062184565,0.6212053727146375
Bridgeport,Little Rock,41.1918,-73.1954,34.7256,-92.3577,flight,181,8127,1309.23,11989,0,157.1076,green,1.81,0.362,0.1881511321016808,0.7025688358939409
Bridgeport,Little Rock,41.1918,-73.1954,34.7256,-92.3577,road,175,36324,67.11,11990,3,16.7775,gray,1.75,0.35,0.8409501319627726,0.03601307224616177
Bridgeport,Little Rock,41.1918,-73.1954,34.7256,-92.3577,rail,75,23218,892.29,11991,3,44.6145,blue,0.75,0.15,0.5375283604204287,0.4788273615635179
Bridgeport,Reno,41.1918,-73.1954,39.5497,-119.8483,flight,232,15214,1034.58,11992,0,124.14959999999999,green,2.3200000000000003,0.464,0.35222484604343196,0.5551840900675613
Bridgeport,Reno,41.1918,-73.1954,39.5497,-119.8483,road,132,21433,859.98,11993,2,214.995,gray,1.32,0.264,0.496203176367088,0.46148892669131575
Bridgeport,Reno,41.1918,-73.1954,39.5497,-119.8483,rail,73,15563,424.4,11994,4,21.22,blue,0.73,0.146,0.36030467194517757,0.22774471556058792
Bridgeport,Spokane,41.1918,-73.1954,47.6671,-117.433,flight,255,17130,658.65,11995,0,79.038,green,2.55,0.51,0.39658285873037924,0.3534497099528304
Bridgeport,Spokane,41.1918,-73.1954,47.6671,-117.433,road,172,34102,162.8,11996,3,40.7,gray,1.7199999999999998,0.344,0.7895078020095384,0.08736295874944325
Bridgeport,Spokane,41.1918,-73.1954,47.6671,-117.433,rail,79,24453,470.38,11997,4,23.519000000000002,blue,0.79,0.158,0.5661202944853452,0.25241884850468743
Bridgeport,Madison,41.1918,-73.1954,43.0822,-89.393,flight,105,17572,1045.77,11998,0,125.49239999999999,green,1.05,0.21,0.4068157614483493,0.5611889519128087
Bridgeport,Madison,41.1918,-73.1954,43.0822,-89.393,road,172,24088,50.95,11999,3,12.7375,gray,1.7199999999999998,0.344,0.5576700467657545,0.027341171672506964
Bridgeport,Madison,41.1918,-73.1954,43.0822,-89.393,rail,98,15795,1129.65,12000,4,56.48250000000001,blue,0.98,0.196,0.3656757883039311,0.6062012675141805
Bridgeport,Boise,41.1918,-73.1954,43.6005,-116.2308,flight,214,13158,972.45,12001,0,116.694,green,2.14,0.428,0.30462564245034035,0.5218434228249146
Bridgeport,Boise,41.1918,-73.1954,43.6005,-116.2308,road,76,16947,766.77,12002,1,191.6925,gray,0.76,0.152,0.39234615918877624,0.41146987641468424
Bridgeport,Boise,41.1918,-73.1954,43.6005,-116.2308,rail,41,17509,490.26,12003,3,24.513,blue,0.41000000000000003,0.082,0.40535722554058434,0.26308700341831726
Bridgeport,Bonita Springs,41.1918,-73.1954,26.3558,-81.7859,flight,168,10687,938.27,12004,0,112.5924,green,1.6800000000000002,0.336,0.24741862295689215,0.5035014945076174
Bridgeport,Bonita Springs,41.1918,-73.1954,26.3558,-81.7859,road,116,15748,570.42,12005,5,142.605,gray,1.1600000000000001,0.232,0.3645876742140112,0.3061030646797138
Bridgeport,Bonita Springs,41.1918,-73.1954,26.3558,-81.7859,rail,46,15698,428.75,12006,1,21.4375,blue,0.45999999999999996,0.092,0.3634301060332454,0.23007904523233288
Bridgeport,Denton,41.1918,-73.1954,33.2175,-97.1418,flight,414,30764,1677.08,12007,0,201.2496,green,4.14,0.828,0.7122285502616104,0.8999672657218445
Bridgeport,Denton,41.1918,-73.1954,33.2175,-97.1418,road,197,42259,552.4,12008,1,138.1,gray,1.9700000000000002,0.394,0.9783534750196786,0.29643303693607154
Bridgeport,Denton,41.1918,-73.1954,33.2175,-97.1418,rail,84,18386,79.54,12009,1,3.9770000000000003,blue,0.8400000000000001,0.168,0.4256609714312173,0.04268335220473413
Bridgeport,Oakland,41.1918,-73.1954,37.7904,-122.2166,flight,220,17141,326.22,12010,0,39.1464,green,2.2,0.44,0.3968375237301477,0.17505862655554902
Bridgeport,Oakland,41.1918,-73.1954,37.7904,-122.2166,road,176,31728,124.9,12011,1,31.225,gray,1.7599999999999998,0.352,0.734546464786776,0.06702477609217114
Bridgeport,Oakland,41.1918,-73.1954,37.7904,-122.2166,rail,40,25098,555.51,12012,1,27.7755,blue,0.4,0.08,0.5810529240172246,0.2981019484944915
Tucson,El Paso,32.1541,-110.8787,31.8476,-106.43,flight,278,12014,1132.76,12013,0,135.9312,green,2.7800000000000002,0.556,0.27814048247441775,0.6078701790726003
Tucson,El Paso,32.1541,-110.8787,31.8476,-106.43,road,168,32866,561.72,12014,1,140.43,gray,1.6800000000000002,0.336,0.7608927165810067,0.30143440533622395
Tucson,El Paso,32.1541,-110.8787,31.8476,-106.43,rail,32,24921,973.69,12015,1,48.68450000000001,blue,0.32,0.064,0.5769551326573135,0.5225088409382396
Tucson,Omaha,32.1541,-110.8787,41.2627,-96.0529,flight,189,14702,254.14,12016,0,30.496799999999997,green,1.8900000000000001,0.378,0.3403713478723897,0.13637851558097977
Tucson,Omaha,32.1541,-110.8787,41.2627,-96.0529,road,153,22715,99.42,12017,1,24.855,gray,1.53,0.306,0.5258832245219244,0.05335150711836393
Tucson,Omaha,32.1541,-110.8787,41.2627,-96.0529,rail,87,28162,362.88,12018,4,18.144000000000002,blue,0.8699999999999999,0.174,0.6519887021345557,0.1947313910994961
Tucson,McAllen,32.1541,-110.8787,26.2252,-98.2467,flight,192,17235,1119.09,12019,0,134.2908,green,1.92,0.384,0.3990137519099875,0.600534481000703
Tucson,McAllen,32.1541,-110.8787,26.2252,-98.2467,road,182,20682,191.38,12020,1,47.845,gray,1.8199999999999998,0.364,0.478816502291985,0.10269977300656295
Tucson,McAllen,32.1541,-110.8787,26.2252,-98.2467,rail,88,12716,354.18,12021,4,17.709,blue,0.8799999999999999,0.176,0.29439273973237023,0.19006273175600621
Tucson,Birmingham,32.1541,-110.8787,33.5279,-86.7971,flight,261,17879,1225.34,12022,0,147.0408,green,2.6100000000000003,0.522,0.4139232300782516,0.6575511540174618
Tucson,Birmingham,32.1541,-110.8787,33.5279,-86.7971,road,161,37166,394.57,12023,1,98.6425,gray,1.61,0.322,0.8604435801268695,0.21173711691503577
Tucson,Birmingham,32.1541,-110.8787,33.5279,-86.7971,rail,32,20741,81.4,12024,5,4.07,blue,0.32,0.064,0.4801824327452887,0.043681479374721624
Tucson,Albuquerque,32.1541,-110.8787,35.1054,-106.6465,flight,335,28412,1608.11,12025,0,192.9732,green,3.35,0.67,0.657776543038385,0.8629560663056952
Tucson,Albuquerque,32.1541,-110.8787,35.1054,-106.6465,road,148,19095,779.82,12026,3,194.955,gray,1.48,0.296,0.442075288234477,0.4184728654299191
Tucson,Albuquerque,32.1541,-110.8787,35.1054,-106.6465,rail,48,23052,251.03,12027,5,12.5515,blue,0.48,0.096,0.5336852340602861,0.13470960402255983
Tucson,Tulsa,32.1541,-110.8787,36.1283,-95.9042,flight,183,7225,1119.71,12028,0,134.3652,green,1.83,0.366,0.1672686021206649,0.6008671900573656
Tucson,Tulsa,32.1541,-110.8787,36.1283,-95.9042,road,66,38224,279.62,12029,2,69.905,gray,0.66,0.132,0.8849377228318748,0.150051784554787
Tucson,Tulsa,32.1541,-110.8787,36.1283,-95.9042,rail,53,12036,322.49,12030,2,16.1245,blue,0.53,0.106,0.2786498124739547,0.17305700594046655
Tucson,Fresno,32.1541,-110.8787,36.783,-119.7939,flight,182,15208,1483.21,12031,0,177.9852,green,1.8199999999999998,0.364,0.3520859378617401,0.7959312902135242
Tucson,Fresno,32.1541,-110.8787,36.783,-119.7939,road,137,27348,416.94,12032,3,104.235,gray,1.37,0.274,0.6331434921516877,0.22374147433042302
Tucson,Fresno,32.1541,-110.8787,36.783,-119.7939,rail,69,26218,480.94,12033,1,24.047,blue,0.6900000000000001,0.138,0.6069824512663796,0.25808563501816484
Tucson,Charleston,32.1541,-110.8787,32.8168,-79.9687,flight,225,17297,809.03,12034,0,97.08359999999999,green,2.25,0.45,0.40044913645413716,0.43414775501880876
Tucson,Charleston,32.1541,-110.8787,32.8168,-79.9687,road,129,21796,274.02,12035,3,68.505,gray,1.29,0.258,0.5046071213594481,0.14704667049460957
Tucson,Charleston,32.1541,-110.8787,32.8168,-79.9687,rail,95,11826,845.69,12036,4,42.28450000000001,blue,0.95,0.19,0.2737880261147382,0.45382051956275593
Tucson,Rochester,32.1541,-110.8787,43.168,-77.6162,flight,168,12935,1393.74,12037,0,167.2488,green,1.6800000000000002,0.336,0.29946288836412466,0.7479192268270826
Tucson,Rochester,32.1541,-110.8787,43.168,-77.6162,road,61,33620,398.3,12038,3,99.575,gray,0.61,0.122,0.7783488447469556,0.2137387375301182
Tucson,Rochester,32.1541,-110.8787,43.168,-77.6162,rail,89,15559,502.07,12039,4,25.1035,blue,0.8899999999999999,0.178,0.3602120664907163,0.2694245743202271
Tucson,Dayton,32.1541,-110.8787,39.7805,-84.2003,flight,360,20108,1795.14,12040,0,215.4168,green,3.5999999999999996,0.72,0.46552761957679306,0.9633215096405133
Tucson,Dayton,32.1541,-110.8787,39.7805,-84.2003,road,174,32556,416.32,12041,4,104.08,gray,1.7399999999999998,0.348,0.7537157938602583,0.22340876527376052
Tucson,Dayton,32.1541,-110.8787,39.7805,-84.2003,rail,50,13918,1218.51,12042,1,60.9255,blue,0.5,0.1,0.3222206787979812,0.653885988119067
Tucson,Cape Coral,32.1541,-110.8787,26.6443,-81.9957,flight,396,34832,1832.42,12043,0,219.8904,green,3.96,0.792,0.8064082974487198,0.9833269832411229
Tucson,Cape Coral,32.1541,-110.8787,26.6443,-81.9957,road,50,25778,304.47,12044,4,76.1175,gray,0.5,0.1,0.5967958512756402,0.16338697819682424
Tucson,Cape Coral,32.1541,-110.8787,26.6443,-81.9957,rail,38,22335,1016.56,12045,3,50.828,blue,0.38,0.076,0.5170857063481039,0.5455140623239191
Tucson,Mission Viejo,32.1541,-110.8787,33.6096,-117.6551,flight,287,9926,1084.91,12046,0,130.1892,green,2.8699999999999997,0.574,0.22980043524563598,0.5821925526834059
Tucson,Mission Viejo,32.1541,-110.8787,33.6096,-117.6551,road,140,31444,842.58,12047,1,210.645,gray,1.4000000000000001,0.28,0.7279714775200259,0.45215160800433596
Tucson,Mission Viejo,32.1541,-110.8787,33.6096,-117.6551,rail,96,18280,611.43,12048,3,30.5715,blue,0.96,0.192,0.4232069268879937,0.3281101588954059
Tucson,Colorado Springs,32.1541,-110.8787,38.8674,-104.7605,flight,187,15668,874.27,12049,0,104.91239999999999,green,1.87,0.374,0.36273556512478583,0.4691573338198756
Tucson,Colorado Springs,32.1541,-110.8787,38.8674,-104.7605,road,198,26339,564.2,12050,5,141.05,gray,1.98,0.396,0.6097837662638329,0.302765241562874
Tucson,Colorado Springs,32.1541,-110.8787,38.8674,-104.7605,rail,36,24024,679.16,12051,5,33.958,blue,0.36,0.072,0.5561883594943742,0.3644559401982302
Tucson,Baton Rouge,32.1541,-110.8787,30.442,-91.1311,flight,176,9109,660.52,12052,0,79.2624,green,1.7599999999999998,0.352,0.21088577117192203,0.3544532033979254
